index,userId,movieId,rating,timestamp
26000367,270639,1199,2,976280513
26000368,270639,1200,3,976280426
26000369,270639,1206,5,976280476
26000370,270639,1210,3,976280548
26000371,270639,1214,4,976280426
26000372,270639,1220,3,976279703
26000373,270639,1232,3,976280476
26000374,270639,1234,4,976279447
26000375,270639,1237,2,976204757
26000376,270639,1240,5,976280476
26000377,270639,1241,2,976279501
26000378,270639,1253,3,976280513
26000379,270639,1265,3,976279560
26000380,270639,1266,5,976204817
26000381,270639,1269,3,976279592
26000382,270639,1270,3,976279381
26000383,270639,1276,3,976279277
26000384,270639,1301,2,976280601
26000385,270639,1304,5,976279381
26000386,270639,1307,3,976279501
26000387,270639,1320,2,976280902
26000388,270639,1334,3,976280693
26000389,270639,1344,2,976202194
26000390,270639,1356,3,976280601
26000391,270639,1371,3,976280977
26000392,270639,1372,3,976280601
26000393,270639,1373,3,976281005
26000394,270639,1374,3,976280513
26000395,270639,1375,3,976280830
26000396,270639,1376,3,976280648
26000397,270639,1396,4,976280693
26000398,270639,1517,2,976280077
26000399,270639,1544,3,976280977
26000400,270639,1566,3,976280139
26000401,270639,1580,3,976280139
26000402,270639,1584,3,976280513
26000403,270639,1610,4,976204477
26000404,270639,1619,3,976204728
26000405,270639,1641,2,976280139
26000406,270639,1653,3,976280648
26000407,270639,1663,3,976280052
26000408,270639,1676,2,976280874
26000409,270639,1690,2,976281005
26000410,270639,1727,4,976204935
26000411,270639,1747,3,976279794
26000412,270639,1784,3,976279530
26000413,270639,1831,2,976281041
26000414,270639,1873,5,976205791
26000415,270639,1875,2,976279940
26000416,270639,1882,2,976281158
26000417,270639,1883,3,976279764
26000418,270639,1909,2,976205887
26000419,270639,1911,3,976203482
26000420,270639,1917,3,976280977
26000421,270639,1934,4,976279764
26000422,270639,1958,3,976280110
26000423,270639,1959,3,976203989
26000424,270639,1963,3,976280110
26000425,270639,1965,3,976279875
26000426,270639,1968,3,976279818
26000427,270639,2011,2,976280725
26000428,270639,2012,2,976280315
26000429,270639,2013,3,976204023
26000430,270639,2035,2,976279473
26000431,270639,2053,2,976281158
26000432,270639,2054,2,976280902
26000433,270639,2070,3,976204199
26000434,270639,2080,4,976280228
26000435,270639,2091,3,976280693
26000436,270639,2108,2,976279818
26000437,270639,2116,3,976280648
26000438,270639,2117,3,976280648
26000439,270639,2124,3,976280202
26000440,270639,2144,3,976205825
26000441,270639,2145,3,976280139
26000442,270639,2147,4,976203432
26000443,270639,2150,2,976280257
26000444,270639,2174,2,976279906
26000445,270639,2194,4,976205887
26000446,270639,2247,3,976280228
26000447,270639,2248,3,976279381
26000448,270639,2262,3,976280202
26000449,270639,2263,2,976204757
26000450,270639,2289,3,976279416
26000451,270639,2321,3,976279794
26000452,270639,2336,3,976203544
26000453,270639,2355,3,976279675
26000454,270639,2359,3,976279906
26000455,270639,2365,1,976281102
26000456,270639,2366,3,976205106
26000457,270639,2367,3,976205106
26000458,270639,2393,3,976280648
26000459,270639,2396,4,976204103
26000460,270639,2406,3,976280257
26000461,270639,2407,3,976280693
26000462,270639,2423,2,976280077
26000463,270639,2433,4,976203432
26000464,270639,2434,2,976203544
26000465,270639,2454,3,976280793
26000466,270639,2455,3,976280693
26000467,270639,2487,3,976279675
26000468,270639,2490,3,976203989
26000469,270639,2526,2,976203876
26000470,270639,2527,4,976280693
26000471,270639,2528,3,976280693
26000472,270639,2529,3,976280648
26000473,270639,2532,2,976281069
26000474,270639,2533,2,976280874
26000475,270639,2539,3,976280257
26000476,270639,2553,3,976280601
26000477,270639,2605,4,976203544
26000478,270639,2613,2,976280874
26000479,270639,2628,3,976280793
26000480,270639,2640,4,976205262
26000481,270639,2641,3,976205262
26000482,270639,2642,2,976205262
26000483,270639,2643,2,976205262
26000484,270639,2657,2,976280830
26000485,270639,2662,4,976280548
26000486,270639,2664,5,976205192
26000487,270639,2669,4,976204023
26000488,270639,2670,4,976204054
26000489,270639,2676,3,976203835
26000490,270639,2686,3,976204054
26000491,270639,2688,4,976203640
26000492,270639,2699,2,976203241
26000493,270639,2701,2,976281131
26000494,270639,2712,4,976203596
26000495,270639,2716,3,976203640
26000496,270639,2724,2,976204103
26000497,270639,2734,2,976203916
26000498,270639,2746,1,976280110
26000499,270639,2762,5,976204103
26000500,270639,2763,4,976204199
26000501,270639,2770,3,976203393
26000502,270639,2774,3,976279312
26000503,270639,2779,3,976280167
26000504,270639,2791,3,976279842
26000505,270639,2795,2,976279940
26000506,270639,2797,2,976279906
26000507,270639,2803,4,976204556
26000508,270639,2840,3,976204154
26000509,270639,2856,2,976203734
26000510,270639,2858,2,976203193
26000511,270639,2870,3,976279764
26000512,270639,2881,4,976203482
26000513,270639,2916,4,976280601
26000514,270639,2975,3,976203287
26000515,270639,2985,2,976280754
26000516,270639,2986,2,976281069
26000517,270639,2987,3,976204234
26000518,270639,3005,4,976203393
26000519,270639,3032,3,976280754
26000520,270639,3033,1,976280977
26000521,270639,3035,3,976279592
26000522,270639,3053,1,976203876
26000523,270639,3081,2,976204103
26000524,270639,3097,3,976279622
26000525,270639,3113,3,976203544
26000526,270639,3114,3,976204199
26000527,270639,3155,3,976203241
26000528,270639,3156,3,976280874
26000529,270639,3176,2,976204154
26000530,270639,3178,5,976205622
26000531,270639,3179,1,976203241
26000532,270639,3341,4,976205043
26000533,270639,3363,3,976279560
26000534,270639,3384,3,976204154
26000535,270639,3396,3,976279675
26000536,270639,3398,3,976279794
26000537,270639,3408,5,976203544
26000538,270639,3421,2,976279530
26000539,270639,3448,3,976205349
26000540,270639,3504,3,976279381
26000541,270639,3508,3,976205792
26000542,270639,3513,3,976205825
26000543,270639,3516,5,976203287
26000544,270639,3527,3,976280548
26000545,270639,3534,3,976203193
26000546,270639,3543,3,976203482
26000547,270639,3578,4,976203640
26000548,270639,3591,3,976280281
26000549,270639,3614,2,976280315
26000550,270639,3617,3,976279875
26000551,270639,3623,2,976203916
26000552,270639,3624,3,977882715
26000553,270639,3638,2,976280874
26000554,270639,3661,2,976281194
26000555,270639,3662,2,976281069
26000556,270639,3671,2,976205694
26000557,270639,3696,2,976280830
26000558,270639,3697,2,976280977
26000559,270639,3698,3,976280936
26000560,270639,3699,3,976280513
26000561,270639,3700,3,976280601
26000562,270639,3701,3,976280793
26000563,270639,3702,3,976280648
26000564,270639,3703,3,976280476
26000565,270639,3704,3,976280725
26000566,270639,3712,3,976280110
26000567,270639,3751,3,976279940
26000568,270639,3753,4,976203989
26000569,270639,3793,2,976204234
26000570,270639,3827,3,976280601
26000571,270639,3846,3,976280281
26000572,270639,3864,2,976281194
26000573,270639,3868,2,976279981
26000574,270639,3897,3,976279312
26000575,270639,3921,2,976202790
26000576,270639,3922,2,976202790
26000577,270639,3923,2,976202790
26000578,270639,3924,3,976202790
26000579,270639,3926,3,976202790
26000580,270639,3927,3,976202790
26000581,270639,3928,2,976202790
26000582,270639,3930,2,976202790
26000583,270639,3932,3,976280548
26000584,270639,3936,4,976202727
26000585,270639,3959,4,976202666
26000586,270639,3963,3,976202608
26000587,270639,3969,4,976202608
26000588,270639,3975,2,976202564
26000589,270639,3978,5,976202564
26000590,270639,3980,4,976202564
26000591,270639,3984,3,976202513
26000592,270639,3986,2,976202513
26000593,270639,3994,1,976202473
26000594,270639,4002,3,976202430
26000595,270639,4006,2,976280830
26000596,270639,4007,3,976202430
26000597,270639,4008,3,976202430
26000598,270639,4009,3,976202430
26000599,270639,4010,4,976202431
26000600,270639,4014,3,988187516
26000601,270639,4018,3,977882515
26000602,270639,4034,3,988187449
26000603,270639,5060,4,976279416
26000604,270639,6184,3,976280936
26000605,270640,2,3,833576157
26000606,270640,31,2,833576276
26000607,270640,39,3,833576061
26000608,270640,50,5,833576032
26000609,270640,110,3,833575986
26000610,270640,150,3,833575761
26000611,270640,151,4,833576107
26000612,270640,153,3,833575846
26000613,270640,165,2,833575846
26000614,270640,168,4,833576183
26000615,270640,185,2,833575955
26000616,270640,186,3,833576124
26000617,270640,203,3,833576453
26000618,270640,208,3,833575955
26000619,270640,223,5,833576311
26000620,270640,224,4,833576216
26000621,270640,232,5,833576622
26000622,270640,235,3,833576124
26000623,270640,236,3,833576085
26000624,270640,237,3,833576344
26000625,270640,261,3,833576183
26000626,270640,265,3,833576183
26000627,270640,266,2,833576032
26000628,270640,276,2,833576344
26000629,270640,280,4,833576482
26000630,270640,296,3,833575761
26000631,270640,300,4,833575955
26000632,270640,303,3,833576511
26000633,270640,305,3,833576496
26000634,270640,318,4,833575895
26000635,270640,327,4,833576580
26000636,270640,337,5,833576085
26000637,270640,339,3,833575921
26000638,270640,348,3,833576360
26000639,270640,349,3,833575846
26000640,270640,356,2,833576482
26000641,270640,364,1,833576157
26000642,270640,377,4,833576654
26000643,270640,380,1,833575761
26000644,270640,381,4,833576421
26000645,270640,434,1,833575921
26000646,270640,454,3,833576157
26000647,270640,457,4,833576008
26000648,270640,468,3,833576374
26000649,270640,477,3,833576535
26000650,270640,480,3,833576535
26000651,270640,551,3,833576453
26000652,270640,589,5,833576596
26000653,270640,590,4,833575761
26000654,270640,592,3,833575761
26000655,270640,595,3,833575895
26000656,270640,736,4,833576654
26000657,270641,318,5,1492464047
26000658,270641,356,4.5,1492464059
26000659,270641,527,4,1492464051
26000660,270641,1704,4,1492464070
26000661,270641,2959,4,1492464169
26000662,270641,79132,4,1492464132
26000663,270641,92259,4.5,1492464086
26000664,270642,50,4,1446849114
26000665,270642,260,3,1446849152
26000666,270642,296,4,1446849275
26000667,270642,318,4,1446849092
26000668,270642,527,3,1446849159
26000669,270642,593,4,1446849556
26000670,270642,608,4.5,1446849288
26000671,270642,858,5,1446849128
26000672,270642,912,2,1446849296
26000673,270642,924,4,1446849389
26000674,270642,971,3.5,1446861686
26000675,270642,1089,4,1446849290
26000676,270642,1196,3.5,1446849148
26000677,270642,1206,4,1446849392
26000678,270642,1219,4,1446849570
26000679,270642,1221,4.5,1446849273
26000680,270642,1247,4,1446860262
26000681,270642,1258,4,1446860127
26000682,270642,1617,3.5,1446860140
26000683,270642,1732,3,1446860481
26000684,270642,2324,3,1446849416
26000685,270642,2571,3,1446849162
26000686,270642,2712,4,1446849320
26000687,270642,2858,3.5,1446860137
26000688,270642,2918,3.5,1446860938
26000689,270642,2959,4,1446849133
26000690,270642,2997,3.5,1446849404
26000691,270642,3083,3,1446860862
26000692,270642,4011,4,1446860158
26000693,270642,4878,3.5,1446860207
26000694,270642,5618,4.5,1446849396
26000695,270642,5989,2.5,1446861595
26000696,270642,5991,2.5,1446849198
26000697,270642,6016,4,1446849280
26000698,270642,7361,3.5,1446849574
26000699,270642,7438,4,1487900952
26000700,270642,8874,3,1446861581
26000701,270642,30749,3.5,1446849203
26000702,270642,33166,3,1446849192
26000703,270642,48394,4,1446849461
26000704,270642,54286,3.5,1446860407
26000705,270642,58559,3.5,1446849141
26000706,270642,60069,4.5,1487900945
26000707,270642,64614,3.5,1446860491
26000708,270642,68157,4,1446860312
26000709,270642,68954,4,1487901018
26000710,270642,74789,2,1446849503
26000711,270642,86332,2.5,1446849500
26000712,270642,91658,3.5,1446849515
26000713,270642,97304,3.5,1446849509
26000714,270642,115617,3,1446849229
26000715,270642,115713,3,1446849233
26000716,270642,122882,3.5,1446849346
26000717,270642,134853,3.5,1446849218
26000718,270643,2,4,839067705
26000719,270643,11,4,839067679
26000720,270643,19,3,839067547
26000721,270643,20,4,839068102
26000722,270643,31,4,839067922
26000723,270643,34,3,839067509
26000724,270643,39,3,839067570
26000725,270643,47,4,839067509
26000726,270643,48,3,839067810
26000727,270643,62,5,839067840
26000728,270643,89,4,839068126
26000729,270643,110,5,839067480
26000730,270643,150,5,839067358
26000731,270643,151,3,839067705
26000732,270643,153,4,839067391
26000733,270643,158,4,839067762
26000734,270643,160,3,839067590
26000735,270643,161,4,839067439
26000736,270643,164,3,839068079
26000737,270643,172,4,839067740
26000738,270643,185,4,839067460
26000739,270643,186,3,839067721
26000740,270643,196,3,839067705
26000741,270643,207,3,839067978
26000742,270643,208,4,839067461
26000743,270643,225,3,839067547
26000744,270643,231,3,839067416
26000745,270643,252,4,839067705
26000746,270643,253,4,839067460
26000747,270643,256,3,839067762
26000748,270643,266,4,839067590
26000749,270643,280,5,839067891
26000750,270643,282,5,839067679
26000751,270643,292,4,839067439
26000752,270643,315,3,839067653
26000753,270643,316,4,839067416
26000754,270643,317,4,839067570
26000755,270643,318,5,839067439
26000756,270643,329,4,839067416
26000757,270643,337,4,839067705
26000758,270643,339,5,839067460
26000759,270643,344,3,839067391
26000760,270643,349,5,839067391
26000761,270643,350,4,839067679
26000762,270643,356,4,839067480
26000763,270643,357,3,839067653
26000764,270643,364,3,839067509
26000765,270643,367,3,839067547
26000766,270643,376,4,839068054
26000767,270643,377,4,839067570
26000768,270643,380,3,839067358
26000769,270643,383,3,839068079
26000770,270643,405,3,839068152
26000771,270643,440,4,839067624
26000772,270643,450,4,839067891
26000773,270643,454,4,839067509
26000774,270643,457,5,839067439
26000775,270643,458,3,839068152
26000776,270643,474,4,839067762
26000777,270643,480,3,839067480
26000778,270643,485,3,839068126
26000779,270643,491,4,839067922
26000780,270643,500,4,839067590
26000781,270643,508,4,839067938
26000782,270643,527,5,839067624
26000783,270643,529,5,839067891
26000784,270643,533,3,839068054
26000785,270643,539,5,839067653
26000786,270643,552,4,839068079
26000787,270643,553,3,839067679
26000788,270643,586,3,839067653
26000789,270643,588,3,839067391
26000790,270643,589,4,839067546
26000791,270643,590,5,839067358
26000792,270643,592,4,839067358
26000793,270643,595,3,839067416
26000794,270643,597,4,839067653
26000795,270644,318,4,1420149046
26000796,270644,356,3.5,1420149047
26000797,270644,858,5,1420149596
26000798,270644,1196,4.5,1420914883
26000799,270644,1208,4.5,1421012987
26000800,270644,1210,4.5,1420915421
26000801,270644,1221,5,1420149600
26000802,270644,1270,5,1420149557
26000803,270644,1580,3,1420149303
26000804,270644,1954,4.5,1420149608
26000805,270644,2028,4.5,1420149618
26000806,270644,2329,4,1420149656
26000807,270644,2716,4.5,1420149223
26000808,270644,2959,4.5,1420149620
26000809,270644,3114,4,1420149463
26000810,270644,3534,1.5,1420232791
26000811,270644,3578,4.5,1420149774
26000812,270644,3624,3,1420915634
26000813,270644,3793,4,1420232438
26000814,270644,3949,4.5,1420149835
26000815,270644,4011,4,1421013031
26000816,270644,4025,1,1420149881
26000817,270644,4161,2,1420915923
26000818,270644,4306,4.5,1420149771
26000819,270644,4310,2.5,1420915642
26000820,270644,4369,3.5,1420232663
26000821,270644,4718,4,1420915634
26000822,270644,4776,4.5,1420232633
26000823,270644,4886,4,1420149449
26000824,270644,4896,4,1420149807
26000825,270644,4993,5,1420149163
26000826,270644,5254,4,1420915898
26000827,270644,5349,4,1420149788
26000828,270644,5459,3,1420149876
26000829,270644,5507,4,1420915930
26000830,270644,5816,4.5,1420149833
26000831,270644,5952,5,1420149186
26000832,270644,6377,4,1420149455
26000833,270644,6383,3.5,1420232890
26000834,270644,6539,4,1420149234
26000835,270644,6586,3.5,1420233081
26000836,270644,6863,2.5,1420149897
26000837,270644,6874,4.5,1420232327
26000838,270644,7153,5,1420149162
26000839,270644,7293,2,1420232711
26000840,270644,7438,4.5,1420232304
26000841,270644,7458,4,1420915749
26000842,270644,8360,4.5,1420149827
26000843,270644,8368,3.5,1420149846
26000844,270644,8636,4.5,1420149824
26000845,270644,8644,4,1420232601
26000846,270644,8984,3,1420232731
26000847,270644,33615,4.5,1420916127
26000848,270644,33679,2.5,1420232685
26000849,270644,33794,4,1420149196
